Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1497754020,6/17/2017 7:47 PM,77.0 °F,64.4 °F,65%,29.82 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Clear
1497757620,6/17/2017 8:47 PM,69.8 °F,62.6 °F,78%,29.82 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1497620820,6/16/2017 6:47 AM,64.4 °F,60.8 °F,88%,30.01 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497624420,6/16/2017 7:47 AM,66.2 °F,60.8 °F,83%,30.01 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497628020,6/16/2017 8:47 AM,68.0 °F,62.6 °F,83%,30.01 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497635220,6/16/2017 10:47 AM,73.4 °F,64.4 °F,73%,30.00 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Clear
1497642420,6/16/2017 12:47 PM,80.6 °F,64.4 °F,58%,29.97 in,10.0 mi,NNW,12.7 mph,  -,N/A,	 ,Clear
1497646020,6/16/2017 1:47 PM,82.4 °F,62.6 °F,51%,29.95 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Clear
1497649620,6/16/2017 2:47 PM,82.4 °F,64.4 °F,54%,29.93 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Clear
1497653220,6/16/2017 3:47 PM,82.4 °F,64.4 °F,54%,29.92 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Clear
1497656820,6/16/2017 4:47 PM,78.8 °F,62.6 °F,57%,29.91 in,10.0 mi,NNW,16.1 mph,  -,N/A,	 ,Clear
1497664020,6/16/2017 6:47 PM,77.0 °F,60.8 °F,57%,29.91 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Clear
1497534420,6/15/2017 6:47 AM,59.0 °F,53.6 °F,82%,30.04 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1497538020,6/15/2017 7:47 AM,62.6 °F,53.6 °F,72%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1497541620,6/15/2017 8:47 AM,62.6 °F,55.4 °F,77%,30.05 in,10.0 mi,NNE,5.8 mph,  -,N/A,	 ,Partly Cloudy
1497545220,6/15/2017 9:47 AM,64.4 °F,55.4 °F,73%,30.07 in,10.0 mi,North,5.8 mph,  -,N/A,	 ,Partly Cloudy
1497548820,6/15/2017 10:47 AM,68.0 °F,59.0 °F,73%,30.06 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Partly Cloudy
1497556020,6/15/2017 12:47 PM,75.2 °F,55.4 °F,50%,30.05 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Partly Cloudy
1497559620,6/15/2017 1:47 PM,77.0 °F,59.0 °F,54%,30.04 in,10.0 mi,NNW,18.4 mph,  -,N/A,	 ,Partly Cloudy
1497563220,6/15/2017 2:47 PM,78.8 °F,59.0 °F,51%,30.03 in,10.0 mi,NW,23.0 mph,  -,N/A,	 ,Partly Cloudy
1497566820,6/15/2017 3:47 PM,78.8 °F,60.8 °F,54%,30.02 in,10.0 mi,North,17.3 mph,24.2 mph,N/A,	 ,Partly Cloudy
1497570420,6/15/2017 4:47 PM,75.2 °F,60.8 °F,61%,30.02 in,10.0 mi,North,17.3 mph,24.2 mph,N/A,	 ,Partly Cloudy
1497574020,6/15/2017 5:47 PM,78.8 °F,55.4 °F,44%,30.01 in,10.0 mi,NW,17.3 mph,24.2 mph,N/A,	 ,Clear
1497577620,6/15/2017 6:47 PM,73.4 °F,59.0 °F,61%,30.01 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Clear
1497581220,6/15/2017 7:47 PM,73.4 °F,53.6 °F,50%,30.01 in,10.0 mi,NW,17.3 mph,24.2 mph,N/A,	 ,Clear
1497584820,6/15/2017 8:47 PM,69.8 °F,55.4 °F,60%,30.02 in,10.0 mi,West,17.3 mph,  -,N/A,	 ,Clear
1497455400,6/14/2017 8:50 AM,62.6 °F,55.4 °F,77%,30.00 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Clear
1497458820,6/14/2017 9:47 AM,64.4 °F,57.2 °F,77%,29.99 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Clear
1497473220,6/14/2017 1:47 PM,77.0 °F,57.2 °F,50%,29.97 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Clear
1497476820,6/14/2017 2:47 PM,77.0 °F,55.4 °F,47%,29.96 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497480420,6/14/2017 3:47 PM,  -,  -,N/A%,29.95 in,10.0 mi,NNW,16.1 mph,  -,N/A,	 ,Clear
1497484020,6/14/2017 4:47 PM,78.8 °F,59.0 °F,51%,29.94 in,10.0 mi,NNW,16.1 mph,  -,N/A,	 ,Clear
1497487620,6/14/2017 5:47 PM,77.0 °F,50.0 °F,39%,29.94 in,10.0 mi,NW,16.1 mph,  -,N/A,	 ,Clear
1497491220,6/14/2017 6:47 PM,75.2 °F,46.4 °F,36%,29.95 in,10.0 mi,NW,16.1 mph,  -,N/A,	 ,Clear
1497494820,6/14/2017 7:47 PM,69.8 °F,46.4 °F,43%,29.96 in,10.0 mi,NW,16.1 mph,  -,N/A,	 ,Clear
1497498420,6/14/2017 8:47 PM,66.2 °F,46.4 °F,49%,29.97 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497361620,6/13/2017 6:47 AM,53.6 °F,50.0 °F,88%,30.10 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497365220,6/13/2017 7:47 AM,57.2 °F,51.8 °F,82%,30.09 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497368820,6/13/2017 8:47 AM,59.0 °F,51.8 °F,77%,30.09 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1497372420,6/13/2017 9:47 AM,64.4 °F,53.6 °F,68%,30.09 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1497376020,6/13/2017 10:47 AM,66.2 °F,53.6 °F,64%,30.08 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Clear
1497379620,6/13/2017 11:47 AM,69.8 °F,53.6 °F,56%,30.07 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Clear
1497386820,6/13/2017 1:47 PM,75.2 °F,55.4 °F,50%,30.04 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497390420,6/13/2017 2:47 PM,75.2 °F,53.6 °F,47%,30.02 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Clear
1497394020,6/13/2017 3:47 PM,77.0 °F,59.0 °F,54%,30.00 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Clear
1497397620,6/13/2017 4:47 PM,75.2 °F,57.2 °F,53%,29.99 in,10.0 mi,NW,19.6 mph,  -,N/A,	 ,Clear
1497401400,6/13/2017 5:50 PM,73.4 °F,55.4 °F,53%,29.97 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Clear
1497404820,6/13/2017 6:47 PM,71.6 °F,50.0 °F,46%,29.97 in,10.0 mi,NW,15.0 mph,  -,N/A,	 ,Clear
1497408420,6/13/2017 7:47 PM,66.2 °F,51.8 °F,60%,29.98 in,10.0 mi,NW,12.7 mph,  -,N/A,	 ,Clear
1497412020,6/13/2017 8:47 PM,62.6 °F,50.0 °F,63%,29.99 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Clear
1497275220,6/12/2017 6:47 AM,55.4 °F,50.0 °F,82%,		-,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1497278820,6/12/2017 7:47 AM,59.0 °F,50.0 °F,72%,30.09 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1497282420,6/12/2017 8:47 AM,59.0 °F,50.0 °F,72%,30.12 in,10.0 mi,West,16.1 mph,  -,N/A,	 ,Mostly Cloudy
1497286020,6/12/2017 9:47 AM,60.8 °F,50.0 °F,68%,30.12 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Scattered Clouds
1497289620,6/12/2017 10:47 AM,64.4 °F,53.6 °F,68%,30.14 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Scattered Clouds
1497293220,6/12/2017 11:47 AM,66.2 °F,55.4 °F,68%,30.15 in,10.0 mi,NNE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1497296820,6/12/2017 12:47 PM,66.2 °F,53.6 °F,64%,30.12 in,10.0 mi,NNE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1497300420,6/12/2017 1:47 PM,69.8 °F,50.0 °F,49%,30.11 in,10.0 mi,WSW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1497304020,6/12/2017 2:47 PM,68.0 °F,51.8 °F,56%,30.13 in,10.0 mi,WSW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1497307620,6/12/2017 3:47 PM,68.0 °F,50.0 °F,52%,30.13 in,10.0 mi,West,13.8 mph,23.0 mph,N/A,	 ,Partly Cloudy
1497311220,6/12/2017 4:47 PM,69.8 °F,50.0 °F,49%,30.12 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Partly Cloudy
1497314820,6/12/2017 5:47 PM,68.0 °F,48.2 °F,49%,30.12 in,10.0 mi,NW,11.5 mph,20.7 mph,N/A,	 ,Partly Cloudy
1497318420,6/12/2017 6:47 PM,64.4 °F,50.0 °F,59%,30.11 in,10.0 mi,WNW,18.4 mph,  -,N/A,	 ,Partly Cloudy
1497322020,6/12/2017 7:47 PM,60.8 °F,51.8 °F,72%,30.13 in,10.0 mi,West,16.1 mph,  -,N/A,	 ,Partly Cloudy
1497325620,6/12/2017 8:47 PM,59.0 °F,50.0 °F,72%,30.14 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Partly Cloudy
1497188820,6/11/2017 6:47 AM,57.2 °F,46.4 °F,67%,29.94 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Partly Cloudy
1497192420,6/11/2017 7:47 AM,59.0 °F,46.4 °F,63%,29.94 in,10.0 mi,West,16.1 mph,23.0 mph,N/A,	 ,Partly Cloudy
1497196020,6/11/2017 8:47 AM,60.8 °F,46.4 °F,59%,29.95 in,10.0 mi,WNW,17.3 mph,25.3 mph,N/A,	 ,Scattered Clouds
1497203220,6/11/2017 10:47 AM,64.4 °F,44.6 °F,49%,29.95 in,10.0 mi,WNW,17.3 mph,27.6 mph,N/A,	 ,Scattered Clouds
1497206820,6/11/2017 11:47 AM,66.2 °F,44.6 °F,46%,29.96 in,10.0 mi,WNW,17.3 mph,26.5 mph,N/A,	 ,Scattered Clouds
1497210420,6/11/2017 12:47 PM,66.2 °F,46.4 °F,49%,29.98 in,10.0 mi,WNW,17.3 mph,26.5 mph,N/A,	 ,Scattered Clouds
1497214020,6/11/2017 1:47 PM,66.2 °F,46.4 °F,49%,29.98 in,10.0 mi,WNW,20.7 mph,29.9 mph,N/A,	 ,Scattered Clouds
1497217620,6/11/2017 2:47 PM,66.2 °F,48.2 °F,52%,29.97 in,10.0 mi,WSW,18.4 mph,29.9 mph,N/A,	 ,Scattered Clouds
1497221220,6/11/2017 3:47 PM,66.2 °F,48.2 °F,52%,29.97 in,10.0 mi,West,20.7 mph,27.6 mph,N/A,	 ,Scattered Clouds
1497224820,6/11/2017 4:47 PM,64.4 °F,48.2 °F,56%,29.97 in,10.0 mi,West,20.7 mph,  -,N/A,	 ,Scattered Clouds
1497228420,6/11/2017 5:47 PM,62.6 °F,48.2 °F,59%,29.98 in,10.0 mi,West,23.0 mph,28.8 mph,N/A,	 ,Mostly Cloudy
1497232020,6/11/2017 6:47 PM,60.8 °F,48.2 °F,63%,30.00 in,10.0 mi,West,20.7 mph,  -,N/A,	 ,Mostly Cloudy
1497235620,6/11/2017 7:47 PM,60.8 °F,48.2 °F,63%,29.99 in,10.0 mi,West,17.3 mph,  -,N/A,	 ,Mostly Cloudy
1497239220,6/11/2017 8:47 PM,57.2 °F,50.0 °F,77%,29.98 in,10.0 mi,West,13.8 mph,  -,N/A,	 ,Scattered Clouds
1497102420,6/10/2017 6:47 AM,57.2 °F,50.0 °F,77%,29.98 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Scattered Clouds
1497106020,6/10/2017 7:47 AM,60.8 °F,50.0 °F,68%,29.98 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Partly Cloudy
1497109620,6/10/2017 8:47 AM,62.6 °F,50.0 °F,63%,29.99 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1497113220,6/10/2017 9:47 AM,66.2 °F,50.0 °F,56%,29.99 in,10.0 mi,North,  -,  -,N/A,	 ,Partly Cloudy
1497116820,6/10/2017 10:47 AM,66.2 °F,48.2 °F,52%,30.00 in,10.0 mi,WNW,18.4 mph,  -,N/A,	 ,Scattered Clouds
1497120420,6/10/2017 11:47 AM,68.0 °F,50.0 °F,52%,29.99 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1497124020,6/10/2017 12:47 PM,69.8 °F,50.0 °F,49%,29.98 in,10.0 mi,NW,20.7 mph,  -,N/A,	 ,Scattered Clouds
1497127620,6/10/2017 1:47 PM,71.6 °F,48.2 °F,43%,29.97 in,10.0 mi,NW,11.5 mph,20.7 mph,N/A,	 ,Scattered Clouds
1497131220,6/10/2017 2:47 PM,69.8 °F,50.0 °F,49%,29.96 in,10.0 mi,West,13.8 mph,23.0 mph,N/A,	 ,Scattered Clouds
1497134820,6/10/2017 3:47 PM,69.8 °F,51.8 °F,53%,29.95 in,10.0 mi,West,20.7 mph,  -,N/A,	 ,Scattered Clouds
1497138420,6/10/2017 4:47 PM,69.8 °F,46.4 °F,43%,29.95 in,10.0 mi,WNW,15.0 mph,21.9 mph,N/A,	 ,Partly Cloudy
1497142020,6/10/2017 5:47 PM,68.0 °F,50.0 °F,52%,29.95 in,10.0 mi,West,17.3 mph,23.0 mph,N/A,	 ,Partly Cloudy
1497145620,6/10/2017 6:47 PM,64.4 °F,50.0 °F,59%,29.94 in,10.0 mi,West,20.7 mph,  -,N/A,	 ,Partly Cloudy
1497149220,6/10/2017 7:47 PM,62.6 °F,51.8 °F,68%,29.95 in,10.0 mi,West,16.1 mph,24.2 mph,N/A,	 ,Partly Cloudy
1497152820,6/10/2017 8:47 PM,59.0 °F,53.6 °F,82%,29.95 in,10.0 mi,West,13.8 mph,  -,N/A,	 ,Scattered Clouds
1497016020,6/9/2017 6:47 AM,60.8 °F,59.0 °F,94%,29.94 in,3.0 mi,NW,9.2 mph,  -,N/A,Rain,Light Rain
1497020100,6/9/2017 7:55 AM,60.8 °F,59.0 °F,94%,29.94 in,8.0 mi,NNW,9.2 mph,  -,N/A,	 ,Overcast
1497023400,6/9/2017 8:50 AM,62.6 °F,59.0 °F,88%,29.95 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Overcast
1497027360,6/9/2017 9:56 AM,60.8 °F,57.2 °F,88%,29.97 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Overcast
1497034020,6/9/2017 11:47 AM,66.2 °F,51.8 °F,60%,29.98 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Mostly Cloudy
1497037620,6/9/2017 12:47 PM,68.0 °F,50.0 °F,52%,29.97 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1497041220,6/9/2017 1:47 PM,68.0 °F,48.2 °F,49%,29.97 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1497044820,6/9/2017 2:47 PM,69.8 °F,48.2 °F,46%,29.97 in,10.0 mi,WNW,17.3 mph,  -,N/A,	 ,Mostly Cloudy
1497048420,6/9/2017 3:47 PM,69.8 °F,48.2 °F,46%,29.97 in,10.0 mi,West,15.0 mph,  -,N/A,	 ,Scattered Clouds
1497052020,6/9/2017 4:47 PM,68.0 °F,48.2 °F,49%,29.97 in,10.0 mi,West,19.6 mph,  -,N/A,	 ,Scattered Clouds
1497055620,6/9/2017 5:47 PM,66.2 °F,46.4 °F,49%,29.97 in,10.0 mi,West,19.6 mph,  -,N/A,	 ,Scattered Clouds
1497059220,6/9/2017 6:47 PM,64.4 °F,48.2 °F,56%,29.98 in,10.0 mi,West,17.3 mph,  -,N/A,	 ,Scattered Clouds
1497066420,6/9/2017 8:47 PM,59.0 °F,50.0 °F,72%,29.99 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Scattered Clouds
1496929620,6/8/2017 6:47 AM,60.8 °F,51.8 °F,72%,29.96 in,10.0 mi,East,3.5 mph,  -,N/A,	 ,Overcast
1496933220,6/8/2017 7:47 AM,62.6 °F,51.8 °F,68%,29.97 in,10.0 mi,ESE,6.9 mph,  -,N/A,	 ,Overcast
1496936820,6/8/2017 8:47 AM,62.6 °F,53.6 °F,72%,29.98 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Overcast
1496940420,6/8/2017 9:47 AM,64.4 °F,51.8 °F,64%,30.00 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Overcast
1496944020,6/8/2017 10:47 AM,68.0 °F,53.6 °F,60%,30.00 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Overcast
1496947620,6/8/2017 11:47 AM,68.0 °F,53.6 °F,60%,30.01 in,10.0 mi,SE,9.2 mph,  -,N/A,Rain,Light Rain
1496949600,6/8/2017 12:20 PM,68.0 °F,55.4 °F,64%,30.02 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Overcast
1496951220,6/8/2017 12:47 PM,69.8 °F,59.0 °F,68%,30.02 in,10.0 mi,North,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1496954820,6/8/2017 1:47 PM,69.8 °F,59.0 °F,68%,30.01 in,10.0 mi,North,8.1 mph,  -,N/A,	 ,Overcast
1496958420,6/8/2017 2:47 PM,68.0 °F,60.8 °F,78%,30.01 in,10.0 mi,NNE,10.4 mph,  -,N/A,	 ,Overcast
1496962500,6/8/2017 3:55 PM,69.8 °F,60.8 °F,73%,30.00 in,10.0 mi,NNE,6.9 mph,  -,N/A,	 ,Overcast
1496965620,6/8/2017 4:47 PM,69.8 °F,60.8 °F,73%,29.99 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Overcast
1496969220,6/8/2017 5:47 PM,68.0 °F,62.6 °F,83%,29.98 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Overcast
1496972820,6/8/2017 6:47 PM,66.2 °F,62.6 °F,88%,29.98 in,10.0 mi,NW,12.7 mph,  -,N/A,	 ,Overcast
1496976420,6/8/2017 7:47 PM,64.4 °F,62.6 °F,94%,29.98 in,10.0 mi,NW,12.7 mph,  -,N/A,	 ,Overcast
1496843220,6/7/2017 6:47 AM,55.4 °F,53.6 °F,94%,29.93 in,7.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1496846820,6/7/2017 7:47 AM,57.2 °F,53.6 °F,88%,29.93 in,7.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1496850420,6/7/2017 8:47 AM,59.0 °F,53.6 °F,82%,29.94 in,7.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1496854020,6/7/2017 9:47 AM,60.8 °F,55.4 °F,82%,29.93 in,7.0 mi,NNE,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1496857620,6/7/2017 10:47 AM,64.4 °F,57.2 °F,77%,29.93 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1496861220,6/7/2017 11:47 AM,55.4 °F,55.4 °F,100%,29.95 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1496872020,6/7/2017 2:47 PM,69.8 °F,55.4 °F,60%,29.92 in,10.0 mi,North,19.6 mph,  -,N/A,	 ,Mostly Cloudy
1496875620,6/7/2017 3:47 PM,69.8 °F,57.2 °F,64%,29.92 in,10.0 mi,North,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1496882820,6/7/2017 5:47 PM,64.4 °F,55.4 °F,73%,29.91 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1496886420,6/7/2017 6:47 PM,66.2 °F,55.4 °F,68%,29.91 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1496890020,6/7/2017 7:47 PM,64.4 °F,51.8 °F,64%,29.92 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1496893620,6/7/2017 8:47 PM,62.6 °F,48.2 °F,59%,29.93 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Overcast
1496756820,6/6/2017 6:47 AM,55.4 °F,55.4 °F,100%,29.94 in,7.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1496760420,6/6/2017 7:47 AM,57.2 °F,55.4 °F,94%,29.94 in,7.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1496764020,6/6/2017 8:47 AM,59.0 °F,55.4 °F,88%,29.95 in,8.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1496765700,6/6/2017 9:15 AM,60.8 °F,55.4 °F,82%,29.95 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Partly Cloudy
1496767620,6/6/2017 9:47 AM,62.6 °F,57.2 °F,82%,29.95 in,  -,NNE,8.1 mph,  -,N/A,	 ,Scattered Clouds
1496774820,6/6/2017 11:47 AM,66.2 °F,57.2 °F,73%,29.95 in,  -,North,12.7 mph,  -,N/A,	 ,Scattered Clouds
1496778420,6/6/2017 12:47 PM,66.2 °F,57.2 °F,73%,29.95 in,10.0 mi,NNW,16.1 mph,  -,N/A,	 ,Clear
1496782020,6/6/2017 1:47 PM,68.0 °F,57.2 °F,68%,29.94 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Clear
1496785620,6/6/2017 2:47 PM,69.8 °F,57.2 °F,64%,29.94 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Clear
1496789220,6/6/2017 3:47 PM,69.8 °F,57.2 °F,64%,29.93 in,10.0 mi,NNW,20.7 mph,  -,N/A,	 ,Clear
1496792820,6/6/2017 4:47 PM,69.8 °F,53.6 °F,56%,29.92 in,10.0 mi,NNW,20.7 mph,  -,N/A,	 ,Clear
1496796420,6/6/2017 5:47 PM,  -,  -,N/A%,29.92 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Clear
1496800020,6/6/2017 6:47 PM,64.4 °F,57.2 °F,77%,29.92 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Clear
1496803620,6/6/2017 7:47 PM,62.6 °F,55.4 °F,77%,29.92 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Clear
1496807220,6/6/2017 8:47 PM,59.0 °F,51.8 °F,77%,29.92 in,10.0 mi,NNW,12.7 mph,  -,N/A,	 ,Clear
1496670420,6/5/2017 6:47 AM,51.8 °F,44.6 °F,76%,29.95 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1496674020,6/5/2017 7:47 AM,57.2 °F,50.0 °F,77%,29.95 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1496682960,6/5/2017 10:16 AM,62.6 °F,53.6 °F,72%,29.94 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Partly Cloudy
1496685360,6/5/2017 10:56 AM,62.6 °F,53.6 °F,72%,29.93 in,10.0 mi,NNE,8.1 mph,  -,N/A,	 ,Partly Cloudy
1496688420,6/5/2017 11:47 AM,68.0 °F,53.6 °F,60%,29.92 in,10.0 mi,NNE,9.2 mph,  -,N/A,	 ,Partly Cloudy
1496695620,6/5/2017 1:47 PM,75.2 °F,57.2 °F,53%,29.89 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Partly Cloudy
1496699220,6/5/2017 2:47 PM,73.4 °F,57.2 °F,57%,29.89 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Partly Cloudy
1496702820,6/5/2017 3:47 PM,73.4 °F,59.0 °F,61%,29.87 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Partly Cloudy
1496706420,6/5/2017 4:47 PM,71.6 °F,60.8 °F,69%,29.86 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Partly Cloudy
1496710020,6/5/2017 5:47 PM,69.8 °F,59.0 °F,68%,29.86 in,10.0 mi,North,19.6 mph,  -,N/A,	 ,Partly Cloudy
1496713620,6/5/2017 6:47 PM,68.0 °F,59.0 °F,73%,29.87 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Partly Cloudy
1496717220,6/5/2017 7:47 PM,64.4 °F,59.0 °F,83%,29.88 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1496584020,6/4/2017 6:47 AM,55.4 °F,50.0 °F,82%,29.95 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1496587620,6/4/2017 7:47 AM,60.8 °F,53.6 °F,77%,29.95 in,8.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1496591220,6/4/2017 8:47 AM,60.8 °F,53.6 °F,77%,29.96 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1496594820,6/4/2017 9:47 AM,64.4 °F,51.8 °F,64%,29.97 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1496598420,6/4/2017 10:47 AM,66.2 °F,55.4 °F,68%,29.97 in,10.0 mi,NNE,9.2 mph,  -,N/A,	 ,Clear
1496602020,6/4/2017 11:47 AM,66.2 °F,55.4 °F,68%,29.97 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Clear
1496605620,6/4/2017 12:47 PM,68.0 °F,55.4 °F,64%,29.98 in,10.0 mi,North,12.7 mph,  -,N/A,	 ,Clear
1496609220,6/4/2017 1:47 PM,71.6 °F,57.2 °F,60%,29.97 in,10.0 mi,WNW,16.1 mph,25.3 mph,N/A,	 ,Clear
1496616420,6/4/2017 3:47 PM,73.4 °F,50.0 °F,44%,29.96 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Clear
1496620020,6/4/2017 4:47 PM,71.6 °F,48.2 °F,43%,29.95 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Clear
1496627220,6/4/2017 6:47 PM,68.0 °F,48.2 °F,49%,29.94 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Clear
1496630820,6/4/2017 7:47 PM,64.4 °F,48.2 °F,56%,29.95 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Clear
1496634420,6/4/2017 8:47 PM,60.8 °F,46.4 °F,59%,29.95 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1496497620,6/3/2017 6:47 AM,55.4 °F,53.6 °F,94%,29.94 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1496501220,6/3/2017 7:47 AM,59.0 °F,55.4 °F,88%,29.94 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1496508420,6/3/2017 9:47 AM,62.6 °F,55.4 °F,77%,29.94 in,10.0 mi,NNE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1496512020,6/3/2017 10:47 AM,64.4 °F,57.2 °F,77%,29.94 in,10.0 mi,NNW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1496515620,6/3/2017 11:47 AM,64.4 °F,57.2 °F,77%,29.94 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1496519220,6/3/2017 12:47 PM,66.2 °F,59.0 °F,78%,29.93 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Scattered Clouds
