Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1498348560,6/24/2017 5:56 PM,  -,  -,N/A%,30.30 in,  -,SE,8.1 mph,  -,N/A,	 ,Scattered Clouds
1498352160,6/24/2017 6:56 PM,  -,  -,N/A%,30.31 in,  -,SE,6.9 mph,  -,N/A,	 ,Partly Cloudy
1498355760,6/24/2017 7:56 PM,  -,  -,N/A%,30.33 in,  -,SSE,9.2 mph,  -,N/A,	 ,Clear
1498362960,6/24/2017 9:56 PM,  -,  -,N/A%,30.37 in,  -,SE,9.2 mph,  -,N/A,	 ,Overcast
1498366560,6/24/2017 10:56 PM,1.0 °F,1.0 °F,100%,30.38 in,  -,ESE,9.2 mph,  -,N/A,	 ,Overcast
1498370160,6/24/2017 11:56 PM,1.0 °F,  -,N/A%,30.39 in,  -,SE,10.4 mph,  -,N/A,	 ,Overcast
1498204560,6/23/2017 1:56 AM,  -,  -,N/A%,30.12 in,  -,ESE,10.4 mph,  -,N/A,	 ,Clear
1498208160,6/23/2017 2:56 AM,  -,  -,N/A%,30.12 in,  -,East,18.4 mph,  -,N/A,	 ,Clear
1498211760,6/23/2017 3:56 AM,  -,  -,N/A%,30.12 in,  -,ENE,10.4 mph,  -,N/A,	 ,Clear
1498215360,6/23/2017 4:56 AM,  -,  -,N/A%,30.17 in,  -,NE,6.9 mph,  -,N/A,	 ,Clear
1498216980,6/23/2017 5:23 AM,  -,  -,N/A%,30.19 in,  -,NE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1498217700,6/23/2017 5:35 AM,  -,  -,N/A%,30.20 in,  -,NE,12.7 mph,  -,N/A,	 ,Overcast
1498218960,6/23/2017 5:56 AM,  -,  -,N/A%,30.21 in,  -,ENE,11.5 mph,  -,N/A,	 ,Overcast
1498221780,6/23/2017 6:43 AM,  -,  -,N/A%,30.23 in,  -,East,12.7 mph,  -,N/A,	 ,Overcast
1498222380,6/23/2017 6:53 AM,  -,  -,N/A%,30.24 in,  -,East,16.1 mph,20.7 mph,N/A,	 ,Overcast
1498222560,6/23/2017 6:56 AM,  -,  -,N/A%,30.24 in,  -,East,18.4 mph,21.9 mph,N/A,	 ,Overcast
1498223040,6/23/2017 7:04 AM,  -,  -,N/A%,30.25 in,  -,East,17.3 mph,25.3 mph,N/A,	 ,Overcast
1498223700,6/23/2017 7:15 AM,  -,  -,N/A%,30.25 in,  -,ENE,19.6 mph,26.5 mph,N/A,	 ,Overcast
1498226160,6/23/2017 7:56 AM,  -,  -,N/A%,30.28 in,  -,ENE,21.9 mph,29.9 mph,N/A,	 ,Overcast
1498229760,6/23/2017 8:56 AM,  -,  -,N/A%,30.32 in,  -,NE,19.6 mph,23.0 mph,N/A,	 ,Overcast
1498231980,6/23/2017 9:33 AM,  -,  -,N/A%,30.32 in,  -,NNE,17.3 mph,  -,N/A,	 ,Overcast
1498233360,6/23/2017 9:56 AM,  -,  -,N/A%,30.34 in,  -,NNE,15.0 mph,  -,N/A,	 ,Overcast
1498234020,6/23/2017 10:07 AM,  -,  -,N/A%,30.35 in,  -,NE,15.0 mph,  -,N/A,	 ,Overcast
1498236360,6/23/2017 10:46 AM,  -,  -,N/A%,30.34 in,  -,NE,10.4 mph,  -,0.00 in,Rain,Light Rain
1498236960,6/23/2017 10:56 AM,  -,  -,N/A%,30.34 in,  -,ENE,12.7 mph,  -,0.00 in,	 ,Overcast
1498238040,6/23/2017 11:14 AM,  -,  -,N/A%,30.33 in,  -,ENE,10.4 mph,  -,N/A,	 ,Unknown
1498240560,6/23/2017 11:56 AM,  -,  -,N/A%,30.33 in,  -,ENE,5.8 mph,  -,N/A,	 ,Unknown
1498244160,6/23/2017 12:56 PM,  -,  -,N/A%,30.32 in,  -,SSE,8.1 mph,  -,N/A,	 ,Overcast
1498247760,6/23/2017 1:56 PM,  -,  -,N/A%,30.29 in,  -,South,12.7 mph,19.6 mph,N/A,	 ,Overcast
1498247880,6/23/2017 1:58 PM,  -,  -,N/A%,30.29 in,  -,SSE,12.7 mph,19.6 mph,N/A,	 ,Unknown
1498251240,6/23/2017 2:54 PM,  -,  -,N/A%,30.27 in,  -,South,9.2 mph,  -,N/A,	 ,Overcast
1498251360,6/23/2017 2:56 PM,  -,  -,N/A%,30.27 in,  -,SSE,8.1 mph,  -,N/A,	 ,Overcast
1498254960,6/23/2017 3:56 PM,  -,  -,N/A%,30.26 in,  -,SSW,8.1 mph,  -,N/A,	 ,Overcast
1498262160,6/23/2017 5:56 PM,  -,  -,N/A%,30.27 in,  -,SSW,4.6 mph,  -,N/A,	 ,Overcast
1498263480,6/23/2017 6:18 PM,  -,  -,N/A%,30.27 in,  -,South,4.6 mph,  -,N/A,	 ,Overcast
1498265760,6/23/2017 6:56 PM,  -,  -,N/A%,30.29 in,  -,WSW,3.5 mph,  -,N/A,	 ,Overcast
1498267680,6/23/2017 7:28 PM,  -,  -,N/A%,30.30 in,  -,SSW,3.5 mph,  -,N/A,	 ,Overcast
1498268340,6/23/2017 7:39 PM,  -,  -,N/A%,30.30 in,  -,Calm,Calm,  -,N/A,	 ,Overcast
1498269360,6/23/2017 7:56 PM,  -,  -,N/A%,30.30 in,  -,Calm,Calm,  -,N/A,	 ,Overcast
1498272960,6/23/2017 8:56 PM,  -,  -,N/A%,30.33 in,  -,WSW,3.5 mph,  -,N/A,	 ,Overcast
1498275480,6/23/2017 9:38 PM,  -,  -,N/A%,30.35 in,  -,WSW,4.6 mph,  -,N/A,	 ,Overcast
1498276560,6/23/2017 9:56 PM,  -,  -,N/A%,30.35 in,  -,WSW,5.8 mph,  -,N/A,	 ,Overcast
1498277220,6/23/2017 10:07 PM,  -,  -,N/A%,30.36 in,  -,West,4.6 mph,  -,N/A,	 ,Overcast
1498283760,6/23/2017 11:56 PM,1.0 °F,  -,N/A%,30.37 in,  -,SW,3.5 mph,  -,N/A,	 ,Overcast
1498114560,6/22/2017 12:56 AM,  -,  -,N/A%,30.03 in,  -,North,4.6 mph,  -,N/A,	 ,Clear
1498118160,6/22/2017 1:56 AM,  -,  -,N/A%,30.02 in,  -,NNW,3.5 mph,  -,N/A,	 ,Clear
1498121760,6/22/2017 2:56 AM,  -,  -,N/A%,30.00 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1498125360,6/22/2017 3:56 AM,  -,  -,N/A%,29.99 in,  -,SE,5.8 mph,16.1 mph,N/A,	 ,Clear
1498128060,6/22/2017 4:41 AM,  -,  -,N/A%,29.99 in,  -,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1498128960,6/22/2017 4:56 AM,  -,  -,N/A%,29.99 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1498129380,6/22/2017 5:03 AM,  -,  -,N/A%,29.99 in,  -,SSW,3.5 mph,  -,N/A,	 ,Partly Cloudy
1498132560,6/22/2017 5:56 AM,  -,  -,N/A%,30.00 in,  -,SSE,5.8 mph,  -,N/A,	 ,Clear
1498136160,6/22/2017 6:56 AM,  -,  -,N/A%,29.99 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1498139760,6/22/2017 7:56 AM,  -,  -,N/A%,29.99 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1498143360,6/22/2017 8:56 AM,  -,  -,N/A%,29.99 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1498146960,6/22/2017 9:56 AM,  -,  -,N/A%,29.99 in,  -,West,5.8 mph,  -,N/A,	 ,Clear
1498150560,6/22/2017 10:56 AM,  -,  -,N/A%,29.98 in,  -,SW,8.1 mph,  -,N/A,	 ,Clear
1498154160,6/22/2017 11:56 AM,  -,  -,N/A%,29.96 in,  -,WSW,11.5 mph,  -,0.00 in,	 ,Clear
1498157760,6/22/2017 12:56 PM,  -,  -,N/A%,29.94 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1498161360,6/22/2017 1:56 PM,  -,  -,N/A%,29.95 in,  -,West,16.1 mph,28.8 mph,N/A,	 ,Clear
1498162680,6/22/2017 2:18 PM,  -,N/A%,30.01 in,  -,North,11.5 mph,35.7 mph,0.03 in,Rain,"	,",Thunderstorm
1498164300,6/22/2017 2:45 PM,  -,N/A%,29.96 in,  -,NNE,23.0 mph,32.2 mph,0.03 in,Rain,"	,",Thunderstorm
1498164960,6/22/2017 2:56 PM,  -,  -,N/A%,29.95 in,  -,NE,19.6 mph,34.5 mph,0.03 in,Thunderstorm,Thunderstorm
1498165740,6/22/2017 3:09 PM,  -,  -,N/A%,29.96 in,  -,ENE,11.5 mph,  -,N/A,	 ,Clear
1498168560,6/22/2017 3:56 PM,  -,  -,N/A%,29.96 in,  -,East,17.3 mph,25.3 mph,N/A,	 ,Clear
1498175760,6/22/2017 5:56 PM,  -,  -,N/A%,29.99 in,  -,NE,20.7 mph,26.5 mph,N/A,	 ,Clear
1498179360,6/22/2017 6:56 PM,  -,  -,N/A%,30.01 in,  -,NE,13.8 mph,20.7 mph,N/A,	 ,Clear
1498182960,6/22/2017 7:56 PM,  -,  -,N/A%,30.02 in,  -,East,11.5 mph,  -,N/A,	 ,Clear
1498186560,6/22/2017 8:56 PM,  -,  -,N/A%,30.04 in,  -,East,10.4 mph,  -,N/A,	 ,Clear
1498190160,6/22/2017 9:56 PM,  -,  -,N/A%,30.11 in,  -,South,6.9 mph,  -,N/A,	 ,Unknown
1498193760,6/22/2017 10:56 PM,  -,  -,N/A%,30.08 in,  -,ENE,8.1 mph,  -,N/A,	 ,Clear
1498197360,6/22/2017 11:56 PM,  -,  -,N/A%,30.10 in,  -,East,10.4 mph,  -,N/A,	 ,Clear
1498028160,6/21/2017 12:56 AM,  -,  -,N/A%,30.19 in,  -,Variable,3.5 mph,  -,0.00 in,	 ,Scattered Clouds
1498031760,6/21/2017 1:56 AM,  -,  -,N/A%,30.14 in,  -,NE,8.1 mph,  -,0.00 in,	 ,Clear
1498035360,6/21/2017 2:56 AM,  -,  -,N/A%,30.12 in,  -,NNW,5.8 mph,  -,N/A,	 ,Clear
1498038960,6/21/2017 3:56 AM,  -,  -,N/A%,30.12 in,  -,North,4.6 mph,  -,N/A,	 ,Clear
1498042560,6/21/2017 4:56 AM,  -,  -,N/A%,30.13 in,  -,North,4.6 mph,  -,N/A,	 ,Clear
1498046160,6/21/2017 5:56 AM,  -,  -,N/A%,30.12 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1498049760,6/21/2017 6:56 AM,  -,  -,N/A%,30.12 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1498053360,6/21/2017 7:56 AM,  -,  -,N/A%,30.11 in,  -,WSW,6.9 mph,  -,N/A,	 ,Clear
1498056960,6/21/2017 8:56 AM,  -,  -,N/A%,30.11 in,  -,WSW,4.6 mph,  -,N/A,	 ,Clear
1498060560,6/21/2017 9:56 AM,  -,  -,N/A%,30.10 in,  -,Variable,3.5 mph,  -,N/A,	 ,Clear
1498064160,6/21/2017 10:56 AM,  -,  -,N/A%,30.10 in,  -,NE,5.8 mph,  -,N/A,	 ,Clear
1498064820,6/21/2017 11:07 AM,  -,  -,N/A%,30.10 in,  -,North,3.5 mph,  -,N/A,Thunderstorm,Thunderstorm
1498067100,6/21/2017 11:45 AM,  -,  -,N/A%,30.10 in,  -,East,11.5 mph,  -,N/A,	 ,Partly Cloudy
1498067760,6/21/2017 11:56 AM,  -,  -,N/A%,30.10 in,  -,ENE,11.5 mph,19.6 mph,N/A,	 ,Clear
1498071360,6/21/2017 12:56 PM,  -,  -,N/A%,30.08 in,  -,NNE,18.4 mph,24.2 mph,N/A,	 ,Clear
1498074960,6/21/2017 1:56 PM,  -,  -,N/A%,30.07 in,  -,North,9.2 mph,20.7 mph,N/A,	 ,Partly Cloudy
1498076820,6/21/2017 2:27 PM,  -,N/A%,30.10 in,  -,NW,19.6 mph,29.9 mph,0.00 in,Rain,"	,",Thunderstorm
1498077660,6/21/2017 2:41 PM,  -,N/A%,30.11 in,  -,Variable,5.8 mph,21.9 mph,0.00 in,Rain,"	,",Thunderstorm
1498078560,6/21/2017 2:56 PM,  -,  -,N/A%,30.09 in,  -,South,24.2 mph,40.3 mph,0.00 in,Rain,Light Rain
1498082160,6/21/2017 3:56 PM,  -,  -,N/A%,30.06 in,  -,South,9.2 mph,  -,0.00 in,	 ,Clear
1498085760,6/21/2017 4:56 PM,  -,  -,N/A%,30.05 in,  -,SW,5.8 mph,  -,0.00 in,	 ,Partly Cloudy
1498089360,6/21/2017 5:56 PM,  -,  -,N/A%,30.06 in,  -,North,9.2 mph,35.7 mph,N/A,	 ,Mostly Cloudy
1498089840,6/21/2017 6:04 PM,  -,  -,N/A%,30.05 in,  -,North,21.9 mph,35.7 mph,N/A,	 ,Squalls
1498090620,6/21/2017 6:17 PM,  -,  -,N/A%,30.03 in,  -,East,3.5 mph,  -,N/A,	 ,Clear
1498092960,6/21/2017 6:56 PM,  -,  -,N/A%,30.04 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1498096560,6/21/2017 7:56 PM,  -,  -,N/A%,30.02 in,  -,WNW,6.9 mph,  -,N/A,	 ,Clear
1498100160,6/21/2017 8:56 PM,  -,  -,N/A%,30.03 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1498103760,6/21/2017 9:56 PM,  -,  -,N/A%,30.05 in,  -,North,8.1 mph,  -,N/A,	 ,Clear
1498107360,6/21/2017 10:56 PM,  -,  -,N/A%,30.04 in,  -,NNE,3.5 mph,  -,N/A,	 ,Clear
1498110960,6/21/2017 11:56 PM,  -,  -,N/A%,30.04 in,  -,NNW,3.5 mph,  -,N/A,	 ,Clear
1497941760,6/20/2017 12:56 AM,  -,  -,N/A%,30.29 in,  -,SSE,10.4 mph,  -,N/A,	 ,Clear
1497948960,6/20/2017 2:56 AM,  -,  -,N/A%,30.26 in,  -,NE,4.6 mph,  -,N/A,	 ,Clear
1497952560,6/20/2017 3:56 AM,  -,  -,N/A%,30.25 in,  -,NNE,3.5 mph,  -,N/A,	 ,Clear
1497956160,6/20/2017 4:56 AM,  -,  -,N/A%,30.25 in,  -,Calm,Calm,  -,0.00 in,	 ,Clear
1497959760,6/20/2017 5:56 AM,  -,  -,N/A%,30.25 in,  -,NNE,4.6 mph,  -,N/A,	 ,Clear
1497963360,6/20/2017 6:56 AM,  -,  -,N/A%,30.24 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497966960,6/20/2017 7:56 AM,  -,  -,N/A%,30.25 in,  -,North,4.6 mph,  -,N/A,	 ,Clear
1497970560,6/20/2017 8:56 AM,  -,  -,N/A%,30.25 in,  -,West,4.6 mph,  -,N/A,	 ,Clear
1497974160,6/20/2017 9:56 AM,  -,  -,N/A%,30.23 in,  -,Variable,5.8 mph,  -,N/A,	 ,Clear
1497977760,6/20/2017 10:56 AM,  -,  -,N/A%,30.22 in,  -,South,4.6 mph,  -,N/A,	 ,Clear
1497981360,6/20/2017 11:56 AM,  -,  -,N/A%,30.21 in,  -,Variable,3.5 mph,  -,N/A,	 ,Clear
1497984960,6/20/2017 12:56 PM,  -,  -,N/A%,30.20 in,  -,Variable,3.5 mph,  -,N/A,	 ,Clear
1497988560,6/20/2017 1:56 PM,1.0 °F,  -,N/A%,30.18 in,  -,Variable,6.9 mph,  -,N/A,	 ,Clear
1497992160,6/20/2017 2:56 PM,-0.0 °F,  -,N/A%,30.15 in,  -,Variable,3.5 mph,  -,N/A,	 ,Clear
1497995760,6/20/2017 3:56 PM,1.0 °F,  -,N/A%,30.13 in,  -,SW,12.7 mph,18.4 mph,N/A,	 ,Clear
1497999360,6/20/2017 4:56 PM,1.0 °F,  -,N/A%,30.11 in,  -,WSW,9.2 mph,  -,N/A,	 ,Clear
1498002960,6/20/2017 5:56 PM,1.0 °F,  -,N/A%,30.09 in,  -,Variable,4.6 mph,  -,N/A,	 ,Clear
1498006560,6/20/2017 6:56 PM,1.0 °F,  -,N/A%,30.09 in,  -,SE,5.8 mph,  -,N/A,	 ,Clear
1498010160,6/20/2017 7:56 PM,  -,  -,N/A%,30.10 in,  -,SE,8.1 mph,  -,N/A,	 ,Clear
1498013760,6/20/2017 8:56 PM,  -,  -,N/A%,30.13 in,  -,East,15.0 mph,  -,N/A,	 ,Clear
1498014480,6/20/2017 9:08 PM,  -,  -,N/A%,30.13 in,  -,SSE,13.8 mph,23.0 mph,N/A,Thunderstorm,Thunderstorm
1498016700,6/20/2017 9:45 PM,  -,  -,N/A%,30.12 in,  -,ESE,11.5 mph,  -,N/A,	 ,Clear
1498017360,6/20/2017 9:56 PM,  -,  -,N/A%,30.13 in,  -,SSE,9.2 mph,  -,N/A,	 ,Clear
1498018980,6/20/2017 10:23 PM,  -,  -,N/A%,30.17 in,  -,Calm,Calm,  -,N/A,Thunderstorm,Thunderstorm
1498020780,6/20/2017 10:53 PM,  -,  -,N/A%,30.17 in,  -,ENE,17.3 mph,23.0 mph,0.00 in,Thunderstorm,Thunderstorm
1498020960,6/20/2017 10:56 PM,  -,  -,N/A%,30.17 in,  -,ENE,15.0 mph,23.0 mph,0.00 in,Thunderstorm,Thunderstorm
1498024560,6/20/2017 11:56 PM,  -,  -,N/A%,30.15 in,  -,East,11.5 mph,  -,N/A,	 ,Clear
1497855360,6/19/2017 12:56 AM,1.0 °F,1.0 °F,100%,30.16 in,  -,NW,4.6 mph,  -,N/A,	 ,Clear
1497858960,6/19/2017 1:56 AM,  -,  -,N/A%,30.17 in,  -,NNW,10.4 mph,  -,N/A,	 ,Clear
1497862560,6/19/2017 2:56 AM,  -,  -,N/A%,30.18 in,  -,North,16.1 mph,  -,N/A,	 ,Clear
1497866160,6/19/2017 3:56 AM,  -,  -,N/A%,30.18 in,  -,North,15.0 mph,21.9 mph,N/A,	 ,Clear
1497869760,6/19/2017 4:56 AM,  -,  -,N/A%,30.19 in,  -,North,17.3 mph,  -,N/A,	 ,Clear
1497873360,6/19/2017 5:56 AM,  -,  -,N/A%,30.22 in,  -,North,19.6 mph,  -,N/A,	 ,Clear
1497876960,6/19/2017 6:56 AM,  -,  -,N/A%,30.25 in,  -,NNE,19.6 mph,25.3 mph,N/A,	 ,Clear
1497880560,6/19/2017 7:56 AM,  -,  -,N/A%,30.26 in,  -,NE,21.9 mph,29.9 mph,N/A,	 ,Clear
1497884160,6/19/2017 8:56 AM,  -,  -,N/A%,30.29 in,  -,NE,20.7 mph,26.5 mph,N/A,	 ,Clear
1497887760,6/19/2017 9:56 AM,  -,  -,N/A%,30.30 in,  -,NNE,15.0 mph,  -,N/A,	 ,Clear
1497891360,6/19/2017 10:56 AM,  -,  -,N/A%,30.31 in,  -,NNE,6.9 mph,16.1 mph,N/A,	 ,Clear
1497894960,6/19/2017 11:56 AM,  -,  -,N/A%,30.30 in,  -,Variable,4.6 mph,  -,N/A,	 ,Clear
1497898560,6/19/2017 12:56 PM,  -,  -,N/A%,30.28 in,  -,Variable,5.8 mph,  -,N/A,	 ,Clear
1497902160,6/19/2017 1:56 PM,  -,  -,N/A%,30.27 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497905760,6/19/2017 2:56 PM,  -,  -,N/A%,30.26 in,  -,South,5.8 mph,  -,N/A,	 ,Clear
1497909360,6/19/2017 3:56 PM,  -,  -,N/A%,30.25 in,  -,ESE,10.4 mph,  -,N/A,	 ,Clear
1497912960,6/19/2017 4:56 PM,  -,  -,N/A%,30.25 in,  -,East,9.2 mph,  -,N/A,	 ,Clear
1497916560,6/19/2017 5:56 PM,  -,  -,N/A%,30.25 in,  -,SSE,15.0 mph,  -,N/A,	 ,Clear
1497920160,6/19/2017 6:56 PM,  -,  -,N/A%,30.25 in,  -,SSE,12.7 mph,  -,N/A,	 ,Clear
1497923760,6/19/2017 7:56 PM,  -,  -,N/A%,30.27 in,  -,SSE,12.7 mph,  -,N/A,	 ,Clear
1497927360,6/19/2017 8:56 PM,  -,  -,N/A%,30.28 in,  -,SSE,9.2 mph,  -,N/A,	 ,Clear
1497934560,6/19/2017 10:56 PM,  -,  -,N/A%,30.30 in,  -,SSE,9.2 mph,  -,N/A,	 ,Clear
1497938160,6/19/2017 11:56 PM,  -,  -,N/A%,30.30 in,  -,South,9.2 mph,  -,N/A,	 ,Clear
1497768960,6/18/2017 12:56 AM,  -,  -,N/A%,30.19 in,  -,ENE,8.1 mph,  -,N/A,	 ,Overcast
1497772560,6/18/2017 1:56 AM,  -,  -,N/A%,30.20 in,  -,Calm,Calm,  -,N/A,	 ,Overcast
1497776160,6/18/2017 2:56 AM,  -,  -,N/A%,30.20 in,  -,West,5.8 mph,  -,N/A,	 ,Overcast
1497779760,6/18/2017 3:56 AM,  -,  -,N/A%,30.20 in,  -,Calm,Calm,  -,N/A,	 ,Overcast
1497786960,6/18/2017 5:56 AM,  -,  -,N/A%,30.21 in,  -,Calm,Calm,  -,N/A,	 ,Overcast
1497790560,6/18/2017 6:56 AM,  -,  -,N/A%,30.22 in,  -,Calm,Calm,  -,N/A,	 ,Overcast
1497794160,6/18/2017 7:56 AM,  -,  -,N/A%,30.22 in,  -,SSW,6.9 mph,  -,N/A,	 ,Overcast
1497797760,6/18/2017 8:56 AM,  -,  -,N/A%,30.22 in,  -,SSW,12.7 mph,  -,N/A,	 ,Overcast
1497801360,6/18/2017 9:56 AM,  -,  -,N/A%,30.20 in,  -,SSW,13.8 mph,23.0 mph,N/A,	 ,Clear
1497804960,6/18/2017 10:56 AM,  -,  -,N/A%,30.19 in,  -,WSW,12.7 mph,24.2 mph,N/A,	 ,Clear
1497808560,6/18/2017 11:56 AM,  -,  -,N/A%,30.17 in,  -,SSW,12.7 mph,24.2 mph,N/A,	 ,Clear
1497812160,6/18/2017 12:56 PM,  -,  -,N/A%,30.15 in,  -,SSW,16.1 mph,20.7 mph,N/A,	 ,Clear
1497815760,6/18/2017 1:56 PM,  -,  -,N/A%,30.12 in,  -,South,12.7 mph,20.7 mph,N/A,	 ,Clear
1497819360,6/18/2017 2:56 PM,  -,  -,N/A%,30.09 in,  -,SSW,15.0 mph,25.3 mph,N/A,	 ,Clear
1497822960,6/18/2017 3:56 PM,  -,  -,N/A%,30.09 in,  -,SSW,12.7 mph,19.6 mph,N/A,	 ,Clear
1497830160,6/18/2017 5:56 PM,  -,  -,N/A%,30.09 in,  -,South,10.4 mph,18.4 mph,N/A,	 ,Clear
1497833760,6/18/2017 6:56 PM,  -,  -,N/A%,30.10 in,  -,SE,12.7 mph,20.7 mph,N/A,	 ,Clear
1497837360,6/18/2017 7:56 PM,  -,  -,N/A%,30.11 in,  -,SE,8.1 mph,  -,N/A,	 ,Clear
1497840960,6/18/2017 8:56 PM,  -,  -,N/A%,30.13 in,  -,SE,9.2 mph,  -,N/A,	 ,Clear
1497844560,6/18/2017 9:56 PM,  -,  -,N/A%,30.15 in,  -,SSE,10.4 mph,  -,N/A,	 ,Clear
1497848160,6/18/2017 10:56 PM,1.0 °F,1.0 °F,100%,30.16 in,  -,SSE,10.4 mph,  -,N/A,	 ,Clear
1497851760,6/18/2017 11:56 PM,1.0 °F,  -,N/A%,30.14 in,  -,SSE,8.1 mph,  -,N/A,	 ,Clear
1497682560,6/17/2017 12:56 AM,  -,  -,N/A%,29.98 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497686160,6/17/2017 1:56 AM,  -,  -,N/A%,29.97 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497689760,6/17/2017 2:56 AM,  -,  -,N/A%,29.96 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497693360,6/17/2017 3:56 AM,  -,  -,N/A%,29.96 in,  -,North,4.6 mph,  -,N/A,	 ,Clear
1497696960,6/17/2017 4:56 AM,  -,  -,N/A%,29.97 in,  -,Variable,6.9 mph,  -,N/A,	 ,Clear
1497700560,6/17/2017 5:56 AM,  -,  -,N/A%,29.98 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497704160,6/17/2017 6:56 AM,  -,  -,N/A%,29.98 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497707760,6/17/2017 7:56 AM,  -,  -,N/A%,29.98 in,  -,North,5.8 mph,  -,N/A,	 ,Clear
1497711360,6/17/2017 8:56 AM,  -,  -,N/A%,29.99 in,  -,NNW,5.8 mph,  -,N/A,	 ,Clear
1497714960,6/17/2017 9:56 AM,  -,  -,N/A%,29.98 in,  -,WSW,5.8 mph,20.7 mph,N/A,	 ,Clear
1497718560,6/17/2017 10:56 AM,  -,  -,N/A%,29.98 in,  -,SW,10.4 mph,  -,N/A,	 ,Clear
1497722160,6/17/2017 11:56 AM,  -,  -,N/A%,29.97 in,  -,South,8.1 mph,20.7 mph,N/A,	 ,Clear
1497725760,6/17/2017 12:56 PM,  -,  -,N/A%,29.95 in,  -,WSW,16.1 mph,  -,N/A,	 ,Clear
1497729360,6/17/2017 1:56 PM,  -,  -,N/A%,29.94 in,  -,South,10.4 mph,16.1 mph,N/A,	 ,Clear
1497732960,6/17/2017 2:56 PM,  -,  -,N/A%,29.93 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497736560,6/17/2017 3:56 PM,  -,  -,N/A%,29.92 in,  -,NNE,16.1 mph,24.2 mph,N/A,	 ,Clear
1497740160,6/17/2017 4:56 PM,  -,  -,N/A%,29.95 in,  -,East,24.2 mph,29.9 mph,N/A,	 ,Clear
1497743760,6/17/2017 5:56 PM,  -,  -,N/A%,29.96 in,  -,ENE,31.1 mph,39.1 mph,N/A,	 ,Clear
1497747360,6/17/2017 6:56 PM,  -,  -,N/A%,30.02 in,  -,NE,26.5 mph,35.7 mph,N/A,	 ,Clear
1497750960,6/17/2017 7:56 PM,  -,  -,N/A%,30.06 in,  -,NNE,21.9 mph,34.5 mph,N/A,	 ,Clear
1497754560,6/17/2017 8:56 PM,  -,  -,N/A%,30.09 in,  -,NNE,23.0 mph,29.9 mph,N/A,	 ,Clear
1497758160,6/17/2017 9:56 PM,  -,  -,N/A%,30.12 in,  -,NE,18.4 mph,  -,N/A,	 ,Clear
1497761760,6/17/2017 10:56 PM,  -,  -,N/A%,30.16 in,  -,NE,13.8 mph,  -,N/A,	 ,Clear
1497765360,6/17/2017 11:56 PM,  -,  -,N/A%,30.17 in,  -,ENE,10.4 mph,  -,N/A,	 ,Clear
1497596160,6/16/2017 12:56 AM,  -,  -,N/A%,30.11 in,  -,East,9.2 mph,  -,N/A,	 ,Clear
1497599760,6/16/2017 1:56 AM,  -,  -,N/A%,30.10 in,  -,ESE,6.9 mph,  -,N/A,	 ,Clear
1497603360,6/16/2017 2:56 AM,  -,  -,N/A%,30.10 in,  -,North,4.6 mph,  -,N/A,	 ,Clear
1497606960,6/16/2017 3:56 AM,  -,  -,N/A%,30.07 in,  -,NNE,4.6 mph,  -,N/A,	 ,Clear
1497610560,6/16/2017 4:56 AM,  -,  -,N/A%,30.07 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497614160,6/16/2017 5:56 AM,  -,  -,N/A%,30.08 in,  -,North,3.5 mph,  -,N/A,	 ,Clear
1497617760,6/16/2017 6:56 AM,  -,  -,N/A%,30.08 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497621360,6/16/2017 7:56 AM,  -,  -,N/A%,30.08 in,  -,North,3.5 mph,  -,N/A,	 ,Clear
1497624960,6/16/2017 8:56 AM,  -,  -,N/A%,30.09 in,  -,NNW,4.6 mph,  -,N/A,	 ,Clear
1497632160,6/16/2017 10:56 AM,  -,  -,N/A%,30.06 in,  -,West,10.4 mph,16.1 mph,N/A,	 ,Clear
1497635760,6/16/2017 11:56 AM,  -,  -,N/A%,30.05 in,  -,NW,19.6 mph,31.1 mph,N/A,	 ,Clear
1497639360,6/16/2017 12:56 PM,  -,  -,N/A%,30.04 in,  -,West,9.2 mph,  -,N/A,	 ,Clear
